mean_online_duration,mean_offline_duration,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
3600,600,PUSH,5,0.10316388634651785,0.00405122049795341,0.0035510513347036337,602.4884032016778,2.9821749147777172,2.613991565453146,322.8713264465332,32.79875072411346,28.74937258890575,661.2404765625,67.17184148298435,58.87871506207896,0.10054836997946641,0.0002975162565110817,0.0002607844969962569,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
3600,600,GOSSIP,5,0.05328165470670186,0.0027304110185051096,0.0023933107804056095,16848.95835251797,225.08671826570526,197.2972075267885,37.40230255126953,3.247597009022619,2.846644288874233,58.92301201923076,5.1162143649833265,4.484559618164945,0.08602383737950228,0.005823796822386063,0.005104782988144982,0.9812346436247837,0.01046831850910261,0.009175885744217292
3600,600,MIXED,5,0.0004356667787918319,0.0003398509257954479,0.0002978924707395844,164.84553674962345,4.442105421347268,3.893677076658312,447.27576065063477,42.64772276911369,37.38237722134308,704.6313521634615,67.1865663316499,58.89162196100819,0.0011650352374168184,0.0010907561334665425,0.0009560899056319606,1.0,0.0,0.0
3600,3600,PULL,5,0.14630123354938723,0.0040650959600963404,0.003563213713519394,28503.4287855208,216.66353387340163,189.9139608746117,11.208177185058593,0.5130882628946748,0.44974169184159213,22.954346875000002,1.0508047624082937,0.9210709848915803,0.1642275098737212,0.002003689617919834,0.0017563113870598974,0.9536142931903842,0.009326856680038584,0.008175350336761998
3600,3600,PUSH,5,0.1074920116407126,0.003750563829459835,0.003287514145236655,8194.868431824993,72.08581742798486,63.186004889184375,207.03292236328124,18.95178974008647,16.61197614041363,424.003425,38.81326538769708,34.02132713556711,0.10160853665348239,0.0012817429190297722,0.001123497204278795,0.9829836960467008,0.004249438099730465,0.003724796723212541
3600,3600,GOSSIP,5,0.05292050236786459,0.0023457628226068324,0.0020561517711327375,16869.264997433515,152.80381065210454,133.938445472932,45.404988861083986,7.009545560717912,6.144137583137675,71.53032091346155,11.042730237192526,9.679379823281506,0.09430238105252574,0.006514225298883194,0.005709970230908268,0.968892407452636,0.019091790034236524,0.016734691808852713
3600,3600,MIXED,5,0.0011974368901068607,0.00036494741219866096,0.00031989051098042597,638.9284431031788,6.673966282142987,5.849989376273998,490.5001022338867,44.86394739193724,39.32498375407966,772.7263149038462,70.67797250668268,61.951974406427034,0.0013146339221220078,0.0011599674013578842,0.0010167562567590443,0.9986256904876452,0.002257517823772252,0.0019788016192338813
3600,14400,PULL,5,0.1661588408638727,0.0074011777539486606,0.0064874183359842595,54446.6721117103,605.2684824656219,530.5412168010578,8.356782531738281,0.38603315137441274,0.33837297627232804,17.114690625,0.7905958940147967,0.6929878554057274,0.3699428202169134,0.001712235958324003,0.001500840990562131,0.9061339879229596,0.0157975114819503,0.01384712934319793
3600,14400,PUSH,5,0.1339371140140717,0.006301323239249193,0.005523353347574863,39002.47036587801,383.5164876687754,336.1670232723819,86.15833206176758,8.35540409081978,7.323834598408719,176.4522640625,17.111867577998908,14.999213257541053,0.20270834389702266,0.000977020199318115,0.0008563959637777539,0.9340679994777252,0.009569473548866751,0.008388013398747667
3600,14400,GOSSIP,5,0.060638805089084466,0.005798272098611398,0.005082409581297896,18237.544176551524,685.9664131511662,601.2760717943836,36.30958786010742,3.401077028245527,2.9811754572930287,57.20156610576923,5.358004426036027,4.696497951181629,0.14447670543706076,0.030554101875054838,0.026781851123357948,0.9713869474760258,0.015672865132116062,0.013737872000338311
3600,14400,MIXED,5,0.0022254498530286113,0.0006389089192266663,0.0005600283597301253,1157.9279707581532,7.452172602015607,6.532117291122006,503.18511962890625,42.50213991450607,37.25476822291272,792.710096153846,66.95721734223726,58.69058870809636,0.0013886546660220483,0.0011098748403974498,0.0009728481911410075,0.9976526619657289,0.002655971678837492,0.0023280618223163892
3600,28800,PULL,5,0.201993459354563,0.007346280489275788,0.006439298761874022,94519.38643848225,638.4004482279383,559.58266524877,6.1232444763183596,0.3101464087749847,0.27185531357533477,12.5404046875,0.6351798451711689,0.5567596822022859,0.5315432554311098,0.002442912014824978,0.002141306792654253,0.8407279860474233,0.01807600306970653,0.015844315277140596
3600,28800,PUSH,5,0.1735982031062409,0.007445285821665626,0.006526080761990608,81282.5471831057,1277.5232491007837,1119.7985005076937,48.0128677368164,4.6077379231555655,4.038860365722382,98.330353125,9.436647266622598,8.271586028999439,0.3931285466388065,0.003355613677305295,0.0029413250731636113,0.8677460305656991,0.019644343128873015,0.017219025950920463
3600,28800,GOSSIP,5,0.06336186657342083,0.00947510680417767,0.008305297300019126,20907.631564299023,1205.1781075180363,1056.3851879747126,30.20121078491211,3.365840806460893,2.9502895471181936,47.578522836538454,5.302493824332239,4.6478407634600485,0.24493977036635667,0.04280884944153867,0.03752361097681507,0.9693672265333596,0.012497391217026612,0.01095444639065069
3600,28800,MIXED,5,0.0024188617127405996,0.0005950675980781481,0.0005215997474000228,1444.252275775582,18.80940437748893,16.487169867304168,498.8527885437012,40.242854576562166,35.27441730919795,785.8850084134615,63.39797397907643,55.57077434556727,0.0018706170668422264,0.0014155691990141073,0.0012408011106933852,0.9973274587136963,0.0026450956254348537,0.0023185285411801843
3600,86400,PULL,5,0.33591211310545815,0.012383893735689322,0.010854961461900972,272105.49444819806,8306.46421475608,7280.936905650691,2.9180328369140627,0.11603019842752732,0.10170495316168218,5.97613125,0.237629846379576,0.20829174407512516,0.7627780390373962,0.006430010055235737,0.0056361523151696,0.5533470477170706,0.02669034200833805,0.023395116276757957
3600,86400,PUSH,5,0.31135551443092624,0.010403820780909201,0.009119350992800465,253330.21440684795,6959.18065254955,6099.990794666439,17.258851623535158,1.3874776634025539,1.2161777940712275,35.346128125,2.8415542546484294,2.490732122257873,0.7037556326709422,0.008249121370404804,0.007230673686437574,0.5805602116196935,0.030707264786719566,0.026916104334746685
3600,86400,GOSSIP,5,0.10189841212792591,0.02801230256267529,0.02455386579268194,31712.897454185248,8761.096472554475,7679.439649865645,23.78144226074219,5.388823703223313,4.723512238714436,37.46491826923077,8.489469957077958,7.441348511451666,0.40619281652384026,0.06925352433468138,0.06070339053276311,0.9663755662891405,0.009329107045452704,0.00817732286901775
3600,86400,MIXED,5,0.004512851978804058,0.0012281140025778453,0.001076489386402298,1914.9446443464803,24.737590665661056,21.683454256569096,484.55292892456055,38.86156022251003,34.06365942473983,763.3572295673077,61.221904104385004,53.66336500143627,0.002152751704283057,0.001509427528438571,0.0013230715637936716,0.9963518489575988,0.0028073365216416636,0.002460738956858559
7200,600,PULL,5,0.1418803997400123,0.008457030931280614,0.007412914451663428,17085.54715793974,1664.7013157718989,1459.175039285329,11.817816925048827,0.6842707489767901,0.5997897566129045,24.2028890625,1.4013864939044658,1.2283694215432281,0.10669823318283884,0.0006915498590752904,0.0006061701779313176,0.9692858075738122,0.01229621000462585,0.01077810328289491
7200,600,PUSH,5,0.1012433919614995,0.005955912761378739,0.005220587714580527,234.52666502252765,5.142218674975077,4.507353400865962,331.51804809570314,33.85974477493374,29.679374878877702,678.9489624999999,69.3447572990643,60.78335975194153,0.10016369414937373,0.0007374667581702364,0.0006464181145466985,1.0,0.0,0.0
