ttl,dead_ratio,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
28800,0.3,GOSSIP,5,0.06859292073440573,0.014714756051346742,0.012898052362829978,20785.983468740615,4182.880184104148,3666.4561378903336,34.777296447753905,8.058962332510076,7.063991940612294,54.787617788461546,12.69596527460049,11.128504226441523,0.24029783277018782,0.10925091849137186,0.09576265229759053,0.970286315502301,0.009261629351573474,0.00811817606251003
28800,0.3,MIXED,5,0.0025318923654434897,0.0003964939642191963,0.0003475422830116969,878.1476742049388,10.911459529402158,9.564315974660586,502.1934700012207,41.07981539989713,36.00804581702657,791.1478665865385,64.71650918383794,56.726521410208015,0.001856636756194571,0.0015538767956156752,0.0013620330643132291,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
28800,0.5,PULL,5,0.5351016639750389,0.008810490667356018,0.007722735570555533,53548.892398954966,1054.7140163062047,924.4975970147381,4.635996246337891,0.20910672151182097,0.1832901227901993,9.4945203125,0.42825056565620917,0.375378171474328,0.6514529113622524,0.002216168792090929,0.0019425575949417347,0.9013074935479564,0.011720230897773208,0.010273235335770398
28800,0.5,PUSH,5,0.5173970264339325,0.010107903661462657,0.008859968201243412,38616.36349936812,1003.5978448952601,879.692297277172,47.501136779785156,4.347387722804431,3.810653353313578,97.28232812500002,8.903450056303472,7.804218067586206,0.5587488156123513,0.0030546695761973384,0.002677535937901667,0.9366832989900153,0.009563911010317913,0.008383137618733182
28800,0.5,GOSSIP,5,0.07925569570634075,0.01705119613836355,0.01494603239592062,23160.05349301472,5080.416978147462,4453.181825135261,31.402978515625,8.996055470194056,7.8853902917993945,49.47176923076923,14.17224738689033,12.42252255200397,0.3328534544981247,0.12149592298194958,0.10649587196847353,0.9680147311451668,0.017052043947995834,0.014946775533828768
28800,0.5,MIXED,5,0.003139873388073213,0.0005010316469400398,0.00043917360200314856,738.9909509983643,2.831298430538453,2.4817424960667993,498.2152359008789,39.443600377814974,34.57384011507522,784.8806177884614,62.138841210588495,54.46709581205695,0.0021198073228179187,0.0010829143637156385,0.0009492162913830069,0.9986256904876452,0.002257517823772252,0.0019788016192338813
28800,0.7,PULL,5,0.7173242537321989,0.006652729933403183,0.0058313748958785695,53480.77242055869,1095.2422755561597,960.0221825502506,2.784284210205078,0.13736170256207839,0.12040284093809439,5.7022140624999995,0.28131676684713647,0.24658501824121726,0.791272695194835,0.0011276880732079603,0.0009884621781306331,0.9150901381815272,0.019506611986633504,0.017098299281827295
28800,0.7,PUSH,5,0.7055207967287431,0.0069508612090005565,0.006092698480872714,37891.92247353081,882.9222065972807,773.915436535888,28.799520874023436,2.836027004371923,2.485887273777879,58.98141875,5.808183304953697,5.091097136697096,0.7362964531846726,0.0008828136504825133,0.0007738202829059068,0.9383684043775375,0.021237599415050146,0.018615576660617063
28800,0.7,GOSSIP,5,0.28735793635949436,0.39877710761776036,0.349543546437592,26038.780118308354,3991.759985436184,3498.9318975011597,19.397206115722657,12.249451590715081,10.737117726021285,30.55806009615385,19.297597582911145,16.91509007914738,0.5938963414730565,0.2366096072992724,0.2073974650918758,0.7468806529813935,0.41868473364455117,0.366993350023679
28800,0.7,MIXED,5,0.003404851052353564,0.0006404242592330294,0.0005613566138093204,651.0934267908881,11.460627450513494,10.045682881306124,491.34755630493163,38.399795948566215,33.65890519274111,774.0613810096154,60.49444777127971,53.02572141133369,0.0030252900503624997,0.0011430977506928432,0.0010019693559867114,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
